"Classe","Num","Mahalanobis Distance","Outlier","Área","Perímetro","Comprimento do núcleo","Largura do núcleo","Coeficiente de assimetria","Comprimento de kernel","Taxa de diâmetro equivalente"
"Osmancik","3232",40.373,"TRUE",8709,383.5270081,164.1938934,67.93288422,0.910397053,8873,0.767989397
"Osmancik","3238",86.964,"TRUE",10617,425.4750061,180.4988098,76.52987671,0.905666411,10911,0.771808684
"Cammeo","324",183.968,"TRUE",14818,487.0159912,197.8289795,97.38611603,0.870440125,15261,0.632599056
"Osmancik","3241",148.362,"TRUE",9577,403.17099,174.9822083,70.26763153,0.915828288,9769,0.627095342
"Cammeo","325",90.436,"TRUE",13391,486.1220093,213.1120758,80.99443817,0.924963653,13661,0.520240843
"Osmancik","3260",23.897,"TRUE",13089,458.0769958,182.1092072,92.58979797,0.861103296,13562,0.712908506
"Osmancik","3263",50.828,"TRUE",12115,449.197998,187.5915833,83.37023926,0.895816445,12440,0.566863179
"Osmancik","3264",350.079,"TRUE",10189,454.3160095,180.7376556,73.32643127,0.914003432,11000,0.519793928
"Osmancik","3267",140.719,"TRUE",12620,458.8869934,193.8964233,84.0860672,0.901074231,12866,0.75253427
"Osmancik","3268",22.932,"TRUE",12164,443.7290039,185.8019409,84.33197784,0.89106226,12442,0.636325598
"Osmancik","3271",183.414,"TRUE",10570,419.9530029,181.806366,74.52000427,0.912136495,10781,0.585920155
"Cammeo","328",71.032,"TRUE",12089,439.4920044,183.5766602,84.69467926,0.887213767,12302,0.814512849
"Osmancik","3280",126.155,"TRUE",10723,431.1640015,182.325119,76.51873016,0.907670796,11059,0.781275034
"Osmancik","3285",29.766,"TRUE",10474,420.1239929,176.7669373,76.98861694,0.900170624,10762,0.688625932
"Osmancik","3289",99.751,"TRUE",12289,451.5759888,189.7253723,83.07782745,0.899031162,12649,0.688228071
"Cammeo","329",83.387,"TRUE",14746,504.3139954,220.3434448,85.93157959,0.920819402,14995,0.797512174
"Osmancik","3293",83.004,"TRUE",11023,416.8919983,163.019165,88.59201813,0.839444518,11343,0.710702777
"Osmancik","3295",83.834,"TRUE",14498,496.5499878,200.7102661,93.57653809,0.884665132,15053,0.653063059
"Osmancik","3296",91.845,"TRUE",12451,461.3450012,191.4077759,84.16149902,0.898145974,12833,0.581279159
"Osmancik","3297",32.234,"TRUE",11104,420.9700012,164.9390259,87.29203033,0.84847331,11429,0.632706523
"Cammeo","33",74.305,"TRUE",16104,507.4289856,206.0707397,100.7536316,0.872324467,16457,0.605413556
"Cammeo","330",23.347,"TRUE",13569,490.5419922,209.8494873,83.40635681,0.917620361,14061,0.530039072
"Osmancik","3303",70.682,"TRUE",12465,451.5150146,190.4549408,84.16369629,0.897060037,12640,0.595955253
"Osmancik","3310",82.125,"TRUE",11907,448.0610046,188.3023987,82.26176453,0.899529576,12156,0.761317134
"Osmancik","3312",62.484,"TRUE",9371,401.8959961,170.5694885,70.65042114,0.910184443,9542,0.778322279
"Osmancik","3319",33.305,"TRUE",10820,424.7810059,178.7657623,78.07855988,0.89957583,11081,0.714852035
"Cammeo","332",29.129,"TRUE",12720,472.2340088,201.6408539,82.22841644,0.913072884,13352,0.745079637
"Osmancik","3321",53.106,"TRUE",10470,419.0180054,177.0643616,75.63278961,0.90418148,10682,0.598627806
"Osmancik","3322",42.561,"TRUE",11553,433.7770081,183.2213745,80.94514465,0.897119105,11729,0.806773722
"Osmancik","3339",32.438,"TRUE",10355,402.6679993,159.8914185,83.47418213,0.852903903,10621,0.636056483
"Osmancik","3341",46.246,"TRUE",10384,416.0429993,176.7415771,75.59287262,0.903919399,10557,0.566874087
"Osmancik","3343",54.315,"TRUE",15062,492.0650024,198.0274048,99.11066437,0.865742505,15584,0.784152448
"Osmancik","3345",599.434,"TRUE",12324,465.6690063,198.5217133,80.21651459,0.914728403,12557,0.641674459
"Osmancik","3348",17.699,"TRUE",10576,417.019989,175.3908234,77.45558929,0.897203624,10729,0.565924644
"Osmancik","3349",68.77,"TRUE",9858,388.6669922,155.1244812,81.84178162,0.849500537,10101,0.656543434
"Cammeo","335",80.655,"TRUE",13431,482.5299988,212.4506073,81.18547821,0.924105227,13786,0.777977288
"Osmancik","3351",81.113,"TRUE",10559,411.0880127,160.0530243,86.12352753,0.842885017,10889,0.626721263
"Osmancik","3354",41.624,"TRUE",10469,423.7850037,177.0367737,76.73817444,0.901173294,10859,0.570207
"Osmancik","3355",36.607,"TRUE",12220,425.04599,170.3327026,91.93886566,0.841818631,12385,0.721710384
"Osmancik","3357",44.583,"TRUE",11940,423.6749878,168.6340179,91.36426544,0.840513706,12191,0.663997352
"Osmancik","3359",24.264,"TRUE",8990,389.3770142,157.7496033,73.91918182,0.883418143,9297,0.62526083
"Osmancik","3363",32.05,"TRUE",10821,425.2680054,178.3567963,78.24892426,0.898623168,11101,0.779386342
"Osmancik","3364",112.7,"TRUE",11898,422.3680115,166.2357178,91.87953186,0.83337611,12063,0.662767351
"Osmancik","3367",76.416,"TRUE",12051,423.2269897,168.0132751,92.19841766,0.835982084,12216,0.766018331
"Osmancik","3368",117.723,"TRUE",11976,444.6440125,188.9818573,81.36695862,0.902564645,12149,0.558009505
"Osmancik","3373",105.257,"TRUE",12712,453.0799866,192.8154602,84.60753632,0.898584485,12891,0.568769574
"Osmancik","3374",19.328,"TRUE",10015,402.4559937,159.7266846,81.87760925,0.85862112,10408,0.606969714
"Osmancik","3375",90.983,"TRUE",11606,432.3139954,185.7037354,80.2800827,0.901728928,11756,0.83274734
"Osmancik","3376",184.819,"TRUE",10770,405.5039978,158.7288208,87.61263275,0.833867788,11097,0.666048229
"Osmancik","3377",171.012,"TRUE",10773,414.8919983,159.6753082,88.12444305,0.833911836,11174,0.6328125
"Osmancik","3382",18.809,"TRUE",8652,374.4020081,151.8221436,74.14385223,0.872642279,8866,0.609124184
"Osmancik","3384",21.332,"TRUE",11782,436.5339966,183.4502258,82.57640076,0.892963171,11985,0.614029586
"Osmancik","3385",86.066,"TRUE",12627,453.5190125,191.8118896,84.54081726,0.897630572,12830,0.726106942
"Osmancik","3386",553.772,"TRUE",11945,414.1459961,162.3527832,94.94728088,0.811162531,12106,0.797769308
"Osmancik","3387",59.583,"TRUE",11506,433.7049866,183.940979,80.15775299,0.900053322,11676,0.718227208
"Osmancik","3390",65.476,"TRUE",12067,423.3619995,168.3690796,92.05317688,0.837306023,12274,0.649601638
"Osmancik","3391",48.232,"TRUE",11506,433.3420105,183.4458618,80.3972702,0.898847461,11675,0.617009878
"Osmancik","3392",80.214,"TRUE",12483,428.1470032,170.2961273,94.28094482,0.832763135,12680,0.73737371
"Osmancik","3393",463.916,"TRUE",11714,412.2019958,161.3081818,93.22561646,0.816082895,11886,0.764322042
"Osmancik","3397",28.239,"TRUE",13619,467.7659912,193.6809387,90.47348022,0.884190559,13926,0.586671829
"Osmancik","3400",30.748,"TRUE",13267,465.0320129,193.7655945,88.83869934,0.888701916,13543,0.664413035
"Osmancik","3401",339.634,"TRUE",12378,454.0620117,195.4721375,81.28996277,0.90942651,12570,0.556564748
"Osmancik","3402",30.256,"TRUE",12942,441.743988,175.5592499,95.28501129,0.83989346,13310,0.701691628
"Osmancik","3403",96.436,"TRUE",10919,428.7019958,182.9326477,77.90177155,0.904794037,11162,0.609047294
"Osmancik","3406",43.358,"TRUE",13079,436.0450134,174.8923187,95.94194794,0.836099863,13228,0.77257961
"Osmancik","3407",343.049,"TRUE",11779,440.9760132,191.8824768,78.73442841,0.911938787,11918,0.583754599
"Osmancik","3408",60.026,"TRUE",12583,434.0029907,171.657074,94.46522522,0.834958017,12897,0.743280768
"Osmancik","3409",55.481,"TRUE",14608,483.1610107,201.0349426,93.46073151,0.885364294,14845,0.655008495
"Osmancik","3410",34.546,"TRUE",11108,403.6180115,164.1064453,86.64311981,0.849263608,11256,0.796843588
"Osmancik","3413",40.843,"TRUE",14960,482.1400146,199.5439758,96.21820068,0.876066387,15149,0.611860931
"Osmancik","3414",20.545,"TRUE",10956,422.1719971,178.3518677,79.15714264,0.896113157,11131,0.573132455
"Osmancik","3418",22.317,"TRUE",13710,467.4049988,193.8887024,90.85185242,0.883422494,13915,0.72886765
"Osmancik","3419",54.886,"TRUE",11051,424.9760132,180.8719025,78.26737976,0.901527107,11240,0.568057954
"Osmancik","3421",93.758,"TRUE",11337,433.9779968,184.348114,78.86769867,0.903864264,11506,0.656608343
"Osmancik","3422",162.29,"TRUE",11088,430.5870056,184.7220154,77.01330566,0.90894568,11263,0.628357708
"Osmancik","3425",31.694,"TRUE",10193,409.7950134,174.1696167,75.03090668,0.902451158,10377,0.756437838
"Osmancik","3426",69.478,"TRUE",11883,440.5419922,187.2053528,82.01986694,0.898912728,12057,0.562109768
"Osmancik","3427",32.517,"TRUE",12154,448.0620117,186.7820587,83.89810181,0.893443048,12445,0.629284441
"Osmancik","3428",317.728,"TRUE",13629,470.678009,202.2444763,86.40013123,0.904154122,13785,0.56676507
"Cammeo","343",56.534,"TRUE",16412,515.1149902,208.6945496,101.9417572,0.87257874,16857,0.773785949
"Osmancik","3431",68.617,"TRUE",13264,447.947998,175.3849792,98.29758453,0.828176439,13502,0.660952747
"Osmancik","3433",169.085,"TRUE",12200,447.2139893,191.1407013,81.57138062,0.904364467,12367,0.569747329
"Osmancik","3436",65.088,"TRUE",10559,424.8469849,179.2077332,76.38801575,0.904603541,10770,0.670327604
"Osmancik","3440",47.28,"TRUE",11942,424.7810059,168.7167511,91.57379913,0.839883626,12188,0.78981483
"Osmancik","3442",45.204,"TRUE",12676,431.769989,172.6096497,94.47388458,0.83691895,12872,0.73102653
"Osmancik","3447",37.566,"TRUE",14771,471.9100037,193.905426,98.03417206,0.862781346,14976,0.614817917
"Osmancik","3448",25.847,"TRUE",11146,425.9599915,179.801178,79.56255341,0.89676702,11302,0.581065595
"Cammeo","345",20.149,"TRUE",15360,515.2979736,220.9217529,89.95549011,0.913346767,15662,0.641604006
"Osmancik","3450",317.148,"TRUE",13880,479.6359863,203.0225677,87.37619781,0.902649343,14160,0.768251479
"Osmancik","3455",33.648,"TRUE",12622,458.2749939,189.6963348,86.54058838,0.88987422,13019,0.764413774
"Osmancik","3456",61.111,"TRUE",12060,451.5939941,187.8306885,82.86117554,0.897434235,12367,0.597502947
"Osmancik","3458",793.171,"TRUE",12421,464.6390076,200.5952759,79.92349243,0.917198062,12699,0.553816676
"Cammeo","346",20.453,"TRUE",13567,473.5750122,195.3531189,89.23707581,0.889570057,14020,0.646786809
"Osmancik","3460",29.179,"TRUE",11307,437.8800049,181.0375824,80.66364288,0.895250618,11662,0.718452156
"Osmancik","3461",21.634,"TRUE",11290,427.5899963,180.1384125,80.42607117,0.894799471,11427,0.57251519
"Osmancik","3463",131.556,"TRUE",10767,428.3519897,181.7823029,75.89606476,0.908671975,11002,0.699155867
"Osmancik","3464",18.92,"TRUE",10516,423.3999939,175.9206696,77.73805237,0.897067964,10787,0.636870146
"Osmancik","3468",107.793,"TRUE",11842,441.9100037,187.6987762,80.81311035,0.902568221,12044,0.632416546
"Osmancik","3470",37.08,"TRUE",13355,466.3160095,193.7286835,88.69730377,0.889033139,13597,0.605421841
"Osmancik","3472",23.991,"TRUE",12518,460.8540039,188.4377441,86.61429596,0.888103247,12903,0.732560873
"Osmancik","3474",114.212,"TRUE",14561,487.651001,202.9112091,92.16223907,0.890899837,14862,0.700384796
"Osmancik","3476",29.375,"TRUE",11215,421.1799927,179.5335083,79.69017792,0.896089435,11373,0.582900226
"Osmancik","3477",23.067,"TRUE",12822,459.6809998,190.302597,87.41133881,0.888266683,13167,0.655923903
"Osmancik","3478",45.932,"TRUE",12770,451.7399902,191.0730896,86.15909576,0.892563224,12910,0.580982685
"Osmancik","3480",390.88,"TRUE",11169,431.8009949,188.453949,75.71424103,0.915742695,11332,0.538654447
"Osmancik","3484",25.493,"TRUE",12768,450.6000061,188.6433563,86.66716003,0.88821739,12961,0.798199534
"Osmancik","3485",43.583,"TRUE",11182,429.5950012,181.4321747,79.18195343,0.899739504,11389,0.67975682
"Osmancik","3486",342.621,"TRUE",12390,454.4909973,195.7344666,81.3621521,0.909512699,12550,0.598377287
"Osmancik","3487",119.006,"TRUE",14753,495.2600098,203.7247009,93.18321991,0.889262199,15153,0.634646833
"Osmancik","3488",44.02,"TRUE",13742,484.3420105,195.2849426,91.24281311,0.88413626,14224,0.672407866
"Osmancik","3490",397.881,"TRUE",11255,442.6180115,189.4968414,76.36518097,0.915204704,11500,0.775351346
"Osmancik","3491",33.937,"TRUE",13331,461.3089905,193.5599365,88.79623413,0.888563752,13500,0.579507887
"Osmancik","3492",18.202,"TRUE",12914,464.1799927,182.7015533,91.95509338,0.864107251,13385,0.64351207
"Osmancik","3495",37.77,"TRUE",10879,427.1359863,179.4507751,78.29277802,0.899805605,11110,0.735465109
"Osmancik","3496",94.645,"TRUE",13308,464.1329956,196.2423096,87.26089478,0.895699978,13486,0.597521544
"Osmancik","3499",23.28,"TRUE",12357,447.3909912,186.2878571,85.01430511,0.889795303,12602,0.763626277
"Cammeo","35",17.765,"TRUE",14479,475.9249878,200.5519409,92.17806244,0.888114691,14696,0.711428881
"Osmancik","3503",42.858,"TRUE",12193,433.9570007,170.4727783,92.65317535,0.839404523,12558,0.624673367
"Osmancik","3510",56.187,"TRUE",11077,427.6640015,181.1168671,78.34978485,0.901589572,11275,0.555238068
"Osmancik","3518",140.682,"TRUE",10891,406.5710144,159.8688202,87.57321167,0.836621344,11103,0.675955832
"Osmancik","3519",402.582,"TRUE",10413,427.3680115,183.9760437,72.42983246,0.919242561,10591,0.771333337
"Osmancik","3521",37.129,"TRUE",11084,435.144989,180.9138947,79.56829834,0.898089349,11451,0.607942104
"Osmancik","3523",19.611,"TRUE",11593,435.3909912,182.1506805,81.85136414,0.893350422,11845,0.692864001
"Osmancik","3525",163.513,"TRUE",10759,401.927002,158.9398651,87.47952271,0.834905148,10955,0.619222999
"Osmancik","3528",28.963,"TRUE",13140,467.0169983,192.6157532,89.47255707,0.885566235,13570,0.638918579
"Cammeo","353",147.885,"TRUE",14318,477.493988,195.0235596,94.59472656,0.874490559,14585,0.760867238
"Osmancik","3532",46.526,"TRUE",10919,428.348999,179.6831055,77.92034149,0.901079357,11143,0.595820129
"Osmancik","3538",241.146,"TRUE",11036,435.4989929,186.0784149,76.30805969,0.912047088,11305,0.597574174
"Osmancik","3540",165.821,"TRUE",9273,406.4020081,173.414093,68.80253601,0.917925477,9445,0.530097783
"Osmancik","3544",25.819,"TRUE",8679,380.6010132,158.23526,70.78799438,0.894354403,8889,0.718044162
"Osmancik","3545",17.571,"TRUE",12777,462.6690063,183.2349091,90.69457245,0.868913829,13148,0.572446227
"Osmancik","3553",19.494,"TRUE",10982,411.5740051,164.9113617,86.45071411,0.851579607,11289,0.703793883
"Osmancik","3554",57.611,"TRUE",10736,417.394989,178.9036713,76.73338318,0.903347731,10901,0.743387341
"Osmancik","3555",19.384,"TRUE",8850,381.4339905,159.2512054,71.76094818,0.892718494,9063,0.572519064
"Osmancik","3556",1285.395,"TRUE",12959,473.6099854,206.2255096,80.63357544,0.920391917,13309,0.595159352
"Osmancik","3559",36.904,"TRUE",8968,390.4909973,166.476944,69.36820984,0.909051597,9150,0.789714694
"Osmancik","3561",294.501,"TRUE",12536,460.2839966,195.9936981,82.3151474,0.907529294,12778,0.648056269
"Osmancik","3562",161.358,"TRUE",13093,470.1000061,197.1970215,85.79728699,0.900389791,13358,0.5573861
"Osmancik","3564",25.51,"TRUE",10972,425.3999939,178.5201569,78.78364563,0.897352219,11192,0.720940948
"Cammeo","357",152.627,"TRUE",12286,444.8869934,183.2887115,86.73105621,0.880958438,12583,0.681873679
"Osmancik","3570",279.844,"TRUE",9669,388.6069946,151.4384613,83.59090424,0.833857775,10012,0.733889937
"Osmancik","3571",28.257,"TRUE",10534,423.6210022,176.3437195,77.70800018,0.89767307,10826,0.804244936
"Osmancik","3573",28.745,"TRUE",11500,442.3340149,178.8392792,84.1364975,0.88242203,12070,0.588024735
"Osmancik","3575",119.252,"TRUE",11483,437.0249939,185.7523804,79.0817337,0.904846787,11665,0.575070083
"Osmancik","3576",93.887,"TRUE",14186,484.0599976,201.1923065,91.2587738,0.891210616,14560,0.766520798
"Osmancik","3577",22.619,"TRUE",12008,433.2340088,184.1274109,83.70603943,0.890690923,12129,0.644033253
"Osmancik","3578",101.365,"TRUE",11073,431.1570129,182.7000275,77.72214508,0.905001462,11367,0.751119256
"Osmancik","3581",69.29,"TRUE",11957,441.8829956,186.9612122,81.96999359,0.898763776,12137,0.77361542
"Osmancik","3585",28.597,"TRUE",8501,371.0249939,153.8962555,71.51190948,0.885480762,8738,0.639846444
"Osmancik","3586",52.272,"TRUE",11858,437.1090088,185.8181763,82.01721954,0.897318184,12017,0.569056511
"Cammeo","359",123.742,"TRUE",14172,500.4289856,218.5715637,83.36390686,0.924408734,14399,0.608815193
"Osmancik","3594",115.611,"TRUE",12225,444.1489868,190.2206116,82.50628662,0.90103811,12408,0.798549891
"Osmancik","3596",90.495,"TRUE",12287,451.2070007,190.1193237,83.28186798,0.898950338,12599,0.590012014
"Cammeo","36",65.118,"TRUE",14306,482.2479858,197.685791,94.05610657,0.879561126,14667,0.587950051
"Osmancik","3600",42.283,"TRUE",10940,421.1740112,179.4857635,78.21934509,0.900045037,11097,0.801465213
"Osmancik","3603",33.669,"TRUE",11026,425.0100098,179.9587708,79.05262756,0.898349285,11185,0.55861789
"Osmancik","3604",25.075,"TRUE",9050,379.8989868,152.8709259,77.10934448,0.863465369,9387,0.674869478
"Osmancik","3609",28.426,"TRUE",10286,418.2890015,175.1485901,75.85381317,0.901354194,10548,0.641591787
"Cammeo","361",20.694,"TRUE",17353,539.0339966,220.9611969,101.4541016,0.888359308,17845,0.630307674
"Osmancik","3610",128.859,"TRUE",12567,453.7720032,192.2237701,83.54117584,0.900621772,12778,0.575359404
"Osmancik","3613",128.803,"TRUE",10767,425.0360107,182.0640717,76.10566711,0.908439755,11004,0.742602944
"Osmancik","3614",35.265,"TRUE",10965,433.7780151,179.3352203,78.85895538,0.898130357,11295,0.663339376
"Osmancik","3615",20.427,"TRUE",11900,442.4230042,184.0609436,83.16404724,0.892104626,12119,0.603877008
"Osmancik","3617",21.585,"TRUE",10427,398.6919861,161.2167969,83.80955505,0.854253769,10639,0.628435373
"Osmancik","3622",174.167,"TRUE",10574,398.6809998,157.8083954,86.85958862,0.834893346,10829,0.693558991
"Osmancik","3629",18.873,"TRUE",10662,408.2829895,162.6809845,84.36328888,0.85502845,10934,0.653148711
"Osmancik","3632",85.338,"TRUE",9679,390.2219849,154.200592,81.98645782,0.846940875,10003,0.620687425
"Osmancik","3637",136.477,"TRUE",11391,434.7869873,186.0183716,78.78858948,0.905871451,11623,0.7794047
"Osmancik","3639",27.475,"TRUE",9885,385.6000061,157.2108917,81.19732666,0.856295228,10042,0.628417015
"Osmancik","3644",60.335,"TRUE",13576,477.8250122,190.0263519,91.82109833,0.875508964,14137,0.683275461
"Osmancik","3651",136.622,"TRUE",12354,453.0899963,192.0067444,82.873703,0.902056158,12602,0.65761739
"Osmancik","3652",166.907,"TRUE",10297,426.2219849,180.0431976,73.69879913,0.912382126,10621,0.564528525
"Osmancik","3656",33.315,"TRUE",9424,387.973999,154.5109406,79.71231842,0.856648326,9633,0.604528844
"Osmancik","3661",302.022,"TRUE",11780,444.9920044,190.9602814,78.85173798,0.910766304,11956,0.78070116
"Osmancik","3662",40.943,"TRUE",13819,478.4989929,195.7261505,91.83905029,0.883080125,14321,0.588267863
"Osmancik","3664",56.263,"TRUE",13024,469.6470032,193.9221497,87.51404572,0.892380178,13422,0.539564192
"Osmancik","3667",243.942,"TRUE",11816,453.9899902,191.0656281,79.93447876,0.908280671,12079,0.767771304
"Cammeo","367",49.75,"TRUE",14944,490.0440063,201.3465424,96.04631805,0.878892481,15305,0.610657096
"Osmancik","3670",1867.285,"TRUE",9722,373.7529907,145.2644653,87.05447388,0.800537527,9839,0.819108605
"Osmancik","3672",233.692,"TRUE",13720,477.6350098,201.1578674,87.30999756,0.90089494,13936,0.664535522
"Osmancik","3675",452.553,"TRUE",8546,388.5809937,172.5199585,63.34475327,0.930152476,8685,0.735456109
"Osmancik","3679",95.84,"TRUE",12103,456.3649902,189.7859344,82.76078033,0.899910629,12483,0.62905407
"Osmancik","3680",22.004,"TRUE",11960,436.3710022,183.8168182,83.23420715,0.891606748,12142,0.589569151
"Osmancik","3692",18.833,"TRUE",12190,445.894989,185.7569427,84.64902496,0.890134573,12386,0.716216207
"Osmancik","3697",74.485,"TRUE",9772,394.9830017,155.2926483,82.31694031,0.847949982,10154,0.691284657
"Osmancik","3705",549.931,"TRUE",11619,447.3169861,193.1208649,77.05213165,0.916957915,11811,0.664550424
"Osmancik","3707",172.415,"TRUE",10600,429.5109863,182.3060608,75.09999084,0.911208928,10829,0.72216922
"Osmancik","3714",213.238,"TRUE",11748,446.6950073,190.2133179,79.88955688,0.907524228,11926,0.809760153
"Osmancik","3719",59.424,"TRUE",13258,476.0910034,195.3047791,88.26482391,0.892051518,13583,0.575434029
"Osmancik","3723",196.543,"TRUE",11621,444.6619873,188.6421967,79.06629181,0.907924533,11849,0.619852781
"Osmancik","3725",21.437,"TRUE",11249,419.0029907,166.2865143,87.62982941,0.849877059,11593,0.630054891
"Osmancik","3726",88.341,"TRUE",11982,448.8640137,188.1459808,81.85521698,0.9004004,12206,0.628152013
"Osmancik","3732",34.936,"TRUE",11622,419.5660095,167.3070679,89.68018341,0.844204366,11854,0.631115913
"Osmancik","3736",258.23,"TRUE",9426,402.7099915,175.9742889,68.60753632,0.920868874,9578,0.577431977
"Osmancik","3738",31.556,"TRUE",10040,394.7130127,157.8847198,81.77407837,0.855419755,10231,0.626364708
"Cammeo","374",18.095,"TRUE",14965,483.5079956,203.5234528,94.31124878,0.886153102,15151,0.775549352
"Osmancik","3745",27.364,"TRUE",13782,457.4920044,180.9152832,97.97387695,0.84067136,14147,0.655256033
"Osmancik","3747",460.039,"TRUE",12642,462.8089905,198.4047089,81.74517059,0.91117835,12878,0.605982184
"Osmancik","3748",230.387,"TRUE",11042,430.7600098,185.5081024,76.13742065,0.911893725,11224,0.678463876
"Osmancik","3749",62.036,"TRUE",10469,402.4509888,159.3994904,84.83900452,0.846592605,10746,0.77410531
"Cammeo","375",287.445,"TRUE",16122,539,233.9135132,89.53108215,0.923850715,16440,0.511160433
"Osmancik","3757",31.976,"TRUE",11689,434.8770142,183.5699921,81.76420593,0.895325899,11856,0.572316885
"Cammeo","376",71.989,"TRUE",14969,515.0980225,222.0448456,87.43668365,0.91920495,15269,0.546214223
"Osmancik","3767",240.126,"TRUE",11100,416.3569946,160.5581207,90.1011734,0.827697277,11456,0.636249006
"Cammeo","377",97.199,"TRUE",12347,475.3900146,207.0969238,77.08044434,0.928154528,12857,0.52094847
"Osmancik","3771",153.008,"TRUE",12894,480.0849915,192.8217468,85.92984009,0.895210326,13141,0.622627854
"Osmancik","3776",54.632,"TRUE",11889,439.9890137,186.1078491,82.14304352,0.897323549,12096,0.797705293
"Osmancik","3783",39.182,"TRUE",10780,410.855011,162.4277344,86.18075562,0.847635448,11047,0.66707921
"Osmancik","3792",70.196,"TRUE",10480,414.8089905,177.8561249,75.2631073,0.90605104,10657,0.630338013
"Osmancik","3799",210.343,"TRUE",13537,467.5870056,199.5731506,86.72982788,0.900634885,13745,0.730623901
"Osmancik","3805",146.939,"TRUE",12501,451.7990112,192.7388,83.19506073,0.902042747,12687,0.718820095
"Osmancik","3807",27.117,"TRUE",11625,421.3900146,167.714798,89.46257019,0.845849931,11904,0.694278538
"Osmancik","3810",276.516,"TRUE",11434,404.7099915,161.0792694,90.86819458,0.825692177,11591,0.802949429
"Cammeo","383",40.132,"TRUE",13675,478.6069946,194.8029175,90.32216644,0.886013627,14146,0.581420064
"Cammeo","39",26.68,"TRUE",14524,480.2120056,199.9330139,93.31210327,0.884406805,14808,0.611279488
"Cammeo","390",75.656,"TRUE",12901,475.303009,209.585968,79.26891327,0.925717056,13219,0.682809353
"Cammeo","391",64.003,"TRUE",13920,480.1119995,195.6700745,92.54843903,0.881072044,14350,0.577114403
"Cammeo","397",56.345,"TRUE",9908,432.7690125,188.1876831,67.69534302,0.933059335,10205,0.611680448
"Cammeo","398",33.639,"TRUE",13418,474.901001,194.5457001,89.70830536,0.887339413,13973,0.604305506
"Cammeo","40",444.482,"TRUE",13780,497.428009,221.7229004,79.95213318,0.932722569,14010,0.550781429
"Cammeo","400",26.611,"TRUE",13244,467.6440125,193.4249725,88.63653564,0.888824582,13672,0.797927439
"Cammeo","403",95.05,"TRUE",15813,495.2680054,203.7946777,99.68769073,0.872195482,16095,0.735248983
"Cammeo","415",27.775,"TRUE",14680,502.9039917,217.1950073,87.00278473,0.916264176,15000,0.580857038
"Cammeo","42",168.146,"TRUE",13047,486.368988,213.1944733,79.28887177,0.928269327,13621,0.615424514
"Cammeo","425",338.393,"TRUE",12927,453.0150146,184.3237915,89.86130524,0.8731125,13196,0.736917138
"Cammeo","426",31.522,"TRUE",13682,488.8999939,199.5596924,89.44221497,0.893934369,14457,0.599666893
"Cammeo","429",77.538,"TRUE",14788,480.9620056,199.0625458,95.53791809,0.877301753,15044,0.65750742
"Cammeo","432",17.416,"TRUE",14982,505.0780029,217.3649902,88.5952301,0.913166225,15325,0.559238493
"Cammeo","433",100.498,"TRUE",15118,514.96698,224.1865997,87.69223785,0.920323789,15454,0.654119074
"Cammeo","439",40.503,"TRUE",15290,519.3170166,221.4296265,88.87734222,0.915911794,15699,0.661561072
"Cammeo","44",204.94,"TRUE",13973,474.0079956,192.3492889,93.77914429,0.873097241,14354,0.614197791
"Cammeo","443",90.949,"TRUE",12580,479.2170105,208.4237518,77.74034119,0.92783463,12879,0.5730685
"Cammeo","450",40.076,"TRUE",13731,489.0580139,212.4354553,82.91467285,0.92068553,14014,0.591725945
"Cammeo","451",29.01,"TRUE",14274,499.0880127,214.4025269,85.24676514,0.917558193,14559,0.656728804
"Cammeo","452",222.652,"TRUE",13445,490.8150024,216.1729736,79.60009766,0.929737091,13640,0.535444021
"Cammeo","455",23.005,"TRUE",13846,479.5870056,197.0045929,90.91550446,0.887145817,14200,0.717558026
"Cammeo","457",34.139,"TRUE",14071,479.0929871,197.4049683,92.30098724,0.883955121,14398,0.598995388
"Cammeo","470",92.123,"TRUE",14646,511.4519958,220.4825745,85.63170624,0.921498001,14999,0.636671901
"Cammeo","472",34.367,"TRUE",14811,512.1099854,217.738327,87.48340607,0.915735245,15090,0.549165726
"Cammeo","475",41.76,"TRUE",13457,483.6140137,211.0124969,81.87439728,0.921656311,13763,0.673119247
"Cammeo","476",31.009,"TRUE",13066,478.0020142,207.5167542,80.51567078,0.921661079,13348,0.557803988
"Cammeo","484",45.911,"TRUE",14755,499.8179932,202.6122742,95.51608276,0.881907225,15123,0.600529075
"Cammeo","486",663.445,"TRUE",14478,469.1610107,190.8477173,97.34318542,0.860140681,14686,0.765424252
"Cammeo","493",266.304,"TRUE",13059,456.4410095,185.9820099,90.20448303,0.874504566,13339,0.61943841
"Cammeo","504",115.48,"TRUE",16263,546.5620117,230.959549,91.65092468,0.917893529,16796,0.571232855
"Cammeo","511",180.909,"TRUE",13006,486.7070007,213.1280518,78.45640564,0.929778814,13399,0.622445583
"Cammeo","513",160.528,"TRUE",14517,488.3240051,196.1644897,95.582901,0.873257518,14976,0.595129728
"Cammeo","515",19.298,"TRUE",12414,453.3829956,188.5623016,85.32583618,0.891760647,12721,0.588173985
"Cammeo","517",19.782,"TRUE",11530,458.7120056,197.8755035,75.38201904,0.924592853,11918,0.700315833
"Cammeo","518",132.358,"TRUE",16436,529.8629761,230.9310455,91.06518555,0.918964922,16648,0.634104967
